"Id","ProductId","UserId","ProfileName","HelpfulnessNumerator","HelpfulnessDenominator","Prediction","Time","Summary","Text"
184049,"B00764BRS2","A2O4PF97ET8GXJ","C. Huang ""Smile Jaz""",6,6,5,1273104000,"3 reasons I choose My-Kap and  why I  love them so!","3 reasons that I decided to purchase My-Kap now were: 1. Save the environment. ( I hate it whenever I throw out used K-Cups in such a good condition, one-time use) 2. Save money. ( Although K-Cups cost much less than a visit to Starbucks, it costs ~$0.43-$0.50  per Cup and it adds up.) 3. I get to choose to brew from any coffee of my choice. ( I can brew from beans purchased in Costa Rica, Nicaragua and etc.). Best of all, brew it right after I grind the beans. Fresh)<br /><br />After My-Kaps arrived, I can't wait to use it to brew the next day.<br />3 reasons that I love them:<br />  1. Thanks to the clear instructions sent with My-Kap, it's easy to get started, assemble and dissemble.<br />  2. The coffee brewed from reused K-Cups with My-Kap tastes great to the essence of your grinds, unlike bad reviews I've read for similar product. Even better,  I can change the strength of my coffee by adding less or more onto my reused K-cup.<br />  3. It does leak but not too much or too messy. I do not know exactly the reason or ways to prevent it from happening. I am still playing with it. But the leaks are not messy because they still go into the cup. I just have to remember to wipe the machine after brewing.  I do that as a routine regardless it leaks anyway, do it doesn't bother me.<br /><br />For the quality of the brewed I get, the money and wastes I saved, I'm very satisfied with my purchase and highly recommended to anyone who shares my desires to save environment, save $$ and has a freedom to brew different coffee each day. Not just different, but FRESH!! (if you recently grind the beans or grind right before you brew it)"
133976,"B000H121DQ","A37U44QN3A3DJN","Aungie",3,3,5,1264204800,"Tasty dog treat made in the USA","Our Bichon likes all the Zuke treats we've given him and he's been eating them for a few years.  However, he loves these chicken Z-filets!  We break up the filets since he's a small dog and they're high protein as well.  They're natural and made in the USA.  I've looked through Petsmart several times looking for made in the USA, natural, good-for-dog treats and the selection is very small.  So Zuke's is a great find."
53371,"B0029JLS7E","A1IUL785XKEAD","Mary Newell",0,0,5,1304035200,"Melt in Your Mouth Goodness","I was tired of getting bags of assorted chocolate candy that always had a variety no one would eat.  I love that amazon was selling this product and it came in ""bulk"".  I won't run out of the office candy again!  I went ahead and bought all of the favorite brands so I can keep everyone happy."
480172,"B0013KYXAO","A3UKLX2A9T589C","TW Brown, Author, Editor, and Reviewer ""Todd ...",2,2,4,1337904000,"Not Mt. Dew...but still tasty","Not sure if this was supposed to mimic Mt. Dew or not. In any case, it does have a nice flavor and is really quite good. As long as you are not expecting Dew...this stuff is gonna satisfy. Really tasty."
241393,"B0011BJHZG","A2Z9WFTE6UBHSB","Christine L. Lentz",2,2,5,1286841600,"Delicious!","I have been looking for something a little different to spice my meats with and this does the trick. I have used it on pork chops and chicken, but so far my favorite is using it on chicken quarters with some garlic salt and extra pepper. Let the chicken set overnight and bake in the oven. The spices make the skin of the crust so yummy!"
78167,"B004MC0CNW","A1TMAVN4CEM8U8","Gunner",0,1,5,1336348800,"I prefer the flavored","Diamond Almonds<br />Almonds are a good source of magnesium. One ounce contain approximately 20% of the RDA for an adult recommended dietary allowance (RDA)<br />Recommended Dietary Allowance (RDA) the amounts of selected nutrients considered adequate to meet the known nutrient needs of healthy people. The RDA is based on scientific knowledge and has been presented by a committee of the Food and Nutrition Board (FNB) of the National Academy of Sciences (NAS). The Canadian equivalent is the Recommended Nutrient Intakes. RDA is generally accepted throughout the world as a valid source of information. At least 40 different nations have as well as organizations have published standards similar to the RDA.<br /><br />Magnesium is the fourth most abundant mineral in the body and is essential to good health. Approximately 50% of total body magnesium is found in bone. The other half is found predominantly inside cells of body tissues and organs. Only 1% of magnesium is found in blood, but the body works very hard to keep blood levels of magnesium constant.<br />Magnesium is needed for more than 300 biochemical reactions in the body. It helps maintain normal muscle and nerve function, keeps heart rhythm steady, supports a healthy immune system, and keeps bones strong. Magnesium also helps regulate blood sugar levels, promotes normal blood pressure, and is known to be involved in energy metabolism and protein synthesis. There is an increased interest in the role of magnesium in preventing and managing disorders such as hypertension, cardiovascular disease, and diabetes. Dietary magnesium is absorbed in the small intestines. Are you taking enough magnesium in the diet? The recommended daily allowance is 300mgs/day for men, 350mgs for women. Magnesium is extremely safe by mouth - too much simply causes diarrhea. Try increasing the amount of magnesium you take by mouth until it causes diarrhea, then reduce the dose slightly so it does not. This is called taking magnesium to bowel tolerance (just like using vitamin C to bowel tolerance.<br /><br />Almonds are a good source of Fiber.<br />One ounce contains approximately 12% of the RDA for an adult.<br />So, in summary, Almonds are a very healthy snack, so what's left to say?<br /><br />Two things:<br />1st be cautious about ""bowel tolerance"" or ""happy bowels"" if you prefer.<br />2nd Taste.  I realize that taste is a personal thing.  That's why they make chocolate, strawberry, and vanilla.<br /><br />Here's my current favorites""<br /><br /> 1st Blue Diamond Dark mint dark chocolate (reminds me of the chocolate mint Girl Scout Cookies with less sugar).<br /><br />2nd Blue diamond Dark Chocolate Oven Roasted<br />3rd  Blue diamond Blue Butter Toffee<br />4thd Blue Diamond Almonds Bold Habanero BBQ (reminds me of  BBQ potato chips again with less sugar).<br />5th Bold Blazin Buffalo Wing<br />6th Blue Diamond Almonds Cinnamon Brown Sugar<br />7th  Blue Diamond Almonds Lime `n Chili<br />8th  Blue Diamond Almonds Smokehouse<br />9th  Bold Wasabi & Soy Sauce<br /><br />But that's just me: you might have a completely different take on these flavors.<br /> 4th  and 5th are very close.<br /><br />Gunner<br />May, 2012"
565098,"B001EO5U3I","A12T2PHXRQ1YVS","Steven Aggus",2,2,5,1179964800,"It's the real thing","This is the real thing. Qatmeal as it should be! I highly recommend McCann's Steel Cut Oatmeal to anyone who wants to combine a great tasting oatmeal with high nutritional value....It's a bit expensive, but well worth it."
3431,"B005K4Q1VI","ABM606CTD7YWF","TDP",9,14,1,1325116800,"Very disapointing!!","I received my order of Grove Square hot cocoa mix today, and was very shocked to see that hydrogenated oil was one of the ingredients in the mix. I have avoided using any products that contains trans fats because of the negative effects on blood lipid levels. I would urge Amazon to require an itemized list of ingredients for all food items listed for sale. If the ingredients had been listed, those of us who have concerns about our health can avoid these products."
161226,"B008O3G2K2","A2XJYQ2V3ZVZFL","Mark A. Baron ""mark3905""",6,10,1,1316908800,"I think this is an unsafe product","Do you know those Tootsie Pop commercials where they'd see how many times the Tootsie Pop could be licked before they'd chew right into it?  That's how this Likety Stik worked with my dog.  He licked it three or four times, then immediately wanted to chew on the roller.  I repeatedly pulled it out each time he'd try, but it kept repeating.  Lick, lick, lick, chew.  Lick, lick, lick chew.  Within one minute, no exaggerating, he had chewed off the end and I was scared to death that he'd swallow the roll ball. Fortunately he spit it out, but if he had swallowed it, he easily could have choked to death on it with it blocking his windpipe.  I would never buy this product again, and highly recommend others not to.  Seriously, it was completely chewed through in one minute of opening the package."
59601,"B0012272NI","AWEM0VJCIHTXU","Primadonamama",0,0,5,1337299200,"Love it!","Really great product! I like ramen noodles but I can't have the packet that comes with it, too much sodium. Since I got the Wyler's chicken bouillon I can enjoy my ramen whenever I want. I throw out the packet that comes with the ramen and substitute a tablespoon of the Wyler's. I also use it to enhance the flavor of home-made soups and stews. It's delicious."
25661,"B0015R9BQG","A3BSVEVBV9RZS2","Vegan Traveler",0,0,5,1216598400,"Great Flavor Even fooled meat eaters","Based on reviews online for vegan snacks, I tried this particular flavor and love them. Great snack for the road. They are mostly Wheat gluten in case you want to limit your soy intake. My friends who eat animals loved them also. I didn't mention what they were made of until they were finished eating them and asked. Nice chewy texture. These travel well. They have 10 Gms of protein in case you are asked ""where do you get your protein?"" I plan on trying another flvor."
435094,"B000MT5194","A2HR4CNS1WD9N4","Lisa",2,2,5,1304035200,"Love this product!","We just returned from the trip to Spain and decided to throw a party with Spanish food. But, what are Spanish tapas without anchovies! I could not find such authentic food in Austin, TX at any store. Thanks to internet I was able to get a couple of Medusa White Anchovies and they taste absolutely the same as we tried in Madrid! Delivery was very quick as it was promised and they were still chilled when we got them. It's a bit expensive, but it worth it."
222249,"B004JJQG9W","AVE4XWPA5PGBF","coco",0,0,5,1338940800,"great coffee","i enjoy this coffee, it's had a great strong but yet not bitter flavor, just what you need for your morning cup of coffee."
272387,"B000JWCA02","A2L72GWHIYQ34R","Lehnanne",1,1,5,1320710400,"Finally","I have been forced into a sugar free lifestyle for health reasons and have been trying to find a decent toffee / caramel SF candy for a while. I was skeptical with the malitol on the ingredients list. So far nothing with malitol tastes ""RIGHT"" to me. But Judy's Candy Co. smacked one out of the park on this. I picked up Vanilla Almond Caramels, Butter Toffee, and Triple Treat today and OMG so so good!!"
129393,"B001G8YFQK","ARP2K7YYMATMZ","margaret",1,1,5,1306281600,"Yummy","The Scooby Snacks were a big hit among my children. The price was great for how many there is in the order."
51460,"B004HOLD92","A1X1CEGHTHMBL1","jjceo",0,0,5,1339027200,"Milder than most of the bold flavors with a slight  zing of lime citrus flavor!","These almonds are very good with a slight zing of citrus lime in the favor.  I was surprised that the chili flavor to me was not as bold as I expected. Some of the Blue Diamond bold flavors like the Wasabi and Soy flavors are just, WOW, bold and overpowering.  This flavor while it was good it is milder and I didn't get a hint of a lot of chili until a minute or so after eating a few.  Even then it seems mild when compared to some of the other bold flavors.<br /><br />One serving of these nuts is 170 Calories and it contains 6 grams of protein, 5 grams of carbohydrates, 3 grams of fiber and only 1 gram of sugar and 1 gram of saturated fat. You also get calcium, vitamin E and magnesium from the almonds which are good for your body, heart and bones. I would rather eat 28 of these almonds for 170 calories than 11 potato chips for the same calories and none of the dietary benefits.<br /><br />This flavor has only 5% of your daily intake of sodium. The only problem with these almonds is that they taste so good you have to be able to close the can and walk away. If you don't like the super bold and spicy flavors then this flavor is ideal for you.<br /><br />I like all of the Blue Diamond Almond products as I feel that they are healthier for you as long as you don't overdo it in eating them.  This is still a great flavor and I like them!"
